NationalID,Gender,GivenName,MiddleInitial,Surname,StreetAddress,City,State,ZipCode,Birthday,CCType,CCNumber,CCExpires
609-78-4439,female,Maryann,F,Ramos,4038 Brannon Street,Los Angeles,CA,90013,11/23/1940,MasterCard,5290363725755011,10/2012
012-74-3162,female,Erica,H,Tapscott,4120 Hinkle Lake Road,Quincy,MA,02169,5/13/1953,MasterCard,5139997524543907,7/2011
615-56-3768,male,Kenneth,E,Hunter,4743 Timber Oak Drive,Riverside,CA,92507,10/6/1960,Visa,4916478500644656,7/2011
369-54-9690,male,Roy,T,Wilson,3665 Woodbridge Lane,Detroit,MI,48219,3/18/1967,MasterCard,5121712150166943,8/2015
051-24-2211,female,Jane,M,Williams,4914 Dancing Dove Lane,New York,NY,10013,11/18/1931,MasterCard,5130120507332433,5/2012
467-14-0206,male,Kevin,P,Houston,3099 Carolina Avenue,Mcallen,TX,78501,1/10/1943,Visa,4716543380010856,11/2011
419-07-6955,female,Sharron,A,Garcia,3132 Marcus Street,Mentone,AL,35984,5/27/1964,Visa,4716605488473615,6/2013
290-82-7713,female,Connie,C,Henry,2906 Quilly Lane,Columbus,OH,43215,9/4/1966,MasterCard,5420146430222663,4/2012
288-09-9213,female,Mary,M,Basaldua,4999 Jenna Lane,Cincinnati,OH,45238,9/2/1953,Visa,4716966058093799,2/2014
416-88-0299,female,Alyce,J,Pelfrey,1724 Bedford Street,Birmingham,AL,35222,8/27/1985,MasterCard,5290500866651331,12/2012
564-61-9778,female,Tracy,L,Moore,2647 Maple Street,Anaheim,CA,92805,2/26/1986,Visa,4916026386132898,11/2013
591-91-7170,male,Antonio,B,Smith,566 Spirit Drive,Port Orange,FL,32019,1/12/1982,Visa,4929301704367442,6/2013
622-19-3551,female,Cindy,B,Bass,137 Green Avenue,Concord,CA,94520,6/5/1978,Visa,4916343047844864,10/2014
294-07-8895,male,Oscar,K,Syverson,1949 Still Street,Sandusky,OH,44870,5/9/1953,Visa,4485833489885442,7/2012
646-38-3602,male,Logan,R,Moore,2080 Philadelphia Avenue,Salt Lake City,UT,84111,1/14/1951,MasterCard,5415346366940885,4/2011
579-11-3493,male,Jimmy,L,Quam,1017 Massachusetts Avenue,Washington,DC,20005,6/23/1975,Visa,4716886877267004,9/2015
633-42-0294,female,Shirley,E,Kidwell,1291 Jones Street,Fort Worth,TX,76107,1/22/1978,Visa,4929053320725855,10/2014
069-78-2272,female,Leeann,W,Murray,688 Morningview Lane,New York,NY,10013,6/10/1973,Visa,4916576279197663,9/2012
574-19-3837,female,Danita,S,Conway,2184 Timbercrest Road,Anchorage,AK,99503,3/31/1981,Visa,4556338415555162,10/2013
089-12-2843,female,Linda,J,Alford,3505 Briercliff Road,New York,NY,10013,2/2/1959,Visa,4532764298740275,7/2011
652-38-0277,male,Edmond,Y,Marzano,3366 Sweetwood Drive,Denver,CO,80202,2/3/1969,MasterCard,5205162277169637,5/2014
093-64-5762,male,James,F,Spence,2165 Fieldcrest Road,New York,NY,10013,9/5/1931,Visa,4532731317671187,9/2013
529-36-5941,female,Earlene,S,Bergeson,1587 Kemper Lane,Salt Lake City,UT,84104,3/30/1928,MasterCard,5495395318389488,10/2015
289-86-4156,male,Jimmie,D,Washington,4141 Pursglove Court,Dayton,OH,45402,10/14/1944,Visa,4539519240569583,2/2015
673-07-7112,male,Donald,J,Harris,3133 Hillview Drive,Dalton,GA,30720,2/7/1931,Visa,4532008381008301,7/2014
077-84-5495,female,Donna,N,Gilbert,1905 Morningview Lane,New York,NY,10011,8/28/1976,MasterCard,5396357043344022,1/2013
335-98-5170,female,Tina,A,Lyman,1847 Thomas Street,Roselle,IL,60172,3/28/1945,MasterCard,5578395771420390,9/2015
213-50-3268,male,Peter,M,McKee,940 Adams Avenue,Frederick,MD,21701,6/11/1985,MasterCard,5222411537931925,7/2011
561-85-0230,female,Gwendolyn,K,Bailey,317 Fincham Road,La Mesa,CA,91941,5/21/1971,Visa,4916146620036992,5/2012
485-62-9778,female,Josie,H,Brown,3740 Heavner Court,Runnells,IA,50237,7/11/1951,MasterCard,5465877911722872,10/2015
155-22-8792,male,Trevor,O,Doyle,50 Moonlight Drive,Princeton,NJ,08540,4/23/1973,Visa,4716888816411552,2/2013
205-14-7818,male,Todd,R,Chavarria,693 Stoney Lonesome Road,Kingston,PA,18704,6/22/1954,MasterCard,5385576151699918,3/2014
532-04-7634,male,James,B,Landon,1116 Main Street,Redmond,WA,98052,12/29/1943,MasterCard,5263378738854679,3/2011
468-68-0214,male,John,G,Stapleton,2609 Terra Cotta Street,Lincoln,MN,56443,1/27/1962,Visa,4916514211263426,6/2015
050-32-0803,female,Dominga,G,Ferrell,3509 Hoffman Avenue,Huntington,NY,11743,9/12/1978,MasterCard,5190243619264760,4/2014
474-42-6064,female,Nella,R,Macgregor,805 Pritchard Court,Owatonna,MN,55060,4/15/1929,MasterCard,5548938879761756,7/2013
696-03-3665,male,James,E,Young,3759 Murry Street,Norfolk,VA,23505,1/23/1946,MasterCard,5484015281112971,1/2012
490-02-2770,male,Frederic,C,Phillips,2202 Loving Acres Road,Kansas City,MO,64111,8/28/1970,Visa,4539745709772083,3/2013
267-11-1207,female,Barbara,M,Larsen,1383 County Line Road,Winter Haven,FL,33830,8/23/1989,MasterCard,5288617489205248,4/2011
764-28-5392,female,Amanda,S,Demars,3165 Clarksburg Park Road,Globe,AZ,85501,7/21/1961,Visa,4532464952572300,4/2014
556-96-7735,male,David,B,Caldwell,3164 Ella Street,San Francisco,CA,94104,8/4/1986,MasterCard,5433879167356974,11/2011
471-54-5727,female,Patricia,J,Russo,4795 Ferrell Street,Thief River Falls,MN,56701,3/10/1929,Visa,4532795259615353,2/2015
192-10-6330,male,James,S,Valenzuela,1150 Chandler Hollow Road,Pittsburgh,PA,15210,2/2/1991,Visa,4556981975298259,7/2013
527-43-3694,male,John,D,Jackson,1821 Clarksburg Park Road,Phoenix,AZ,85012,5/19/1967,Visa,4556553847276381,11/2012
605-57-1568,female,Rhonda,A,Brumley,342 Paradise Lane,San Dimas,CA,91773,4/22/1973,MasterCard,5481351920761230,2/2014
266-21-3237,male,Mike,G,Kimball,2253 Mapleview Drive,Tampa,FL,33637,2/17/1943,Visa,4916410482373145,7/2012
153-40-0867,male,Edward,L,Meyer,3811 Caynor Circle,Belvidere,NJ,07823,4/10/1931,Visa,4916774648505563,7/2015
053-76-5869,male,Peter,T,Skelton,2107 Lady Bug Drive,Staten Island,NY,10301,2/16/1945,MasterCard,5587733209101068,8/2011
202-36-1440,female,Jill,R,Stevens,3999 Aaron Smith Drive,Chambersburg,PA,17201,11/24/1932,Visa,4539473405289399,2/2011
649-10-5635,female,Brandy,J,Arredondo,925 Bird Street,Dixon,NM,87527,7/26/1948,MasterCard,5367376195071352,9/2014
446-92-9270,male,Daniel,M,Phillips,4548 Grove Avenue,Oklahoma City,OK,73102,1/26/1972,Visa,4556572058238609,12/2011
564-91-5660,female,Joyce,R,Cash,2546 Ocello Street,La Mesa,CA,91941,1/16/1969,Visa,4916075089032194,1/2014
329-92-5208,female,Roxana,K,Estep,4487 Star Route,Tinley Park,IL,60477,6/19/1940,MasterCard,5404140376741133,4/2011
094-70-0078,female,Alesia,J,Smart,1827 Pride Avenue,New York,NY,10013,8/6/1950,MasterCard,5526609747868331,12/2014
468-18-1989,female,Mary,K,Wylie,3990 B Street,Shoreview,MN,55126,11/15/1930,Visa,4556650275804195,4/2012
406-12-2417,female,Dianne,W,Durbin,467 Radford Street,Louisville,KY,40299,7/1/1974,Visa,4532849664027462,7/2012
516-35-0835,female,Eula,D,Eckert,4274 West Fork Street,Belgrade,MT,59714,11/2/1973,MasterCard,5296727701604803,9/2012
259-25-2884,male,Craig,M,Robertson,40 Holly Street,Rayle,GA,30660,12/19/1978,MasterCard,5505414776387617,4/2013
265-08-7834,male,James,A,Bickham,2581 Powder House Road,Fort Lauderdale,FL,33301,10/4/1943,Visa,4556218170537367,12/2013
534-09-4250,male,Eric,J,Gause,4092 Hill Haven Drive,Auburn,WA,98002,8/7/1973,MasterCard,5324484422307169,5/2015
001-36-5532,male,Jonathon,K,Binkley,2991 Peck Street,Newport,NH,03773,9/26/1979,MasterCard,5262784603789174,10/2011
484-31-4868,female,Katelyn,E,Billingsley,3093 Nutters Barn Lane,Eagle Grove,IA,50533,2/3/1968,MasterCard,5290332559125393,1/2013
262-79-6475,male,Roger,V,Valenzuela,3385 Poplar Lane,Miami,FL,33128,6/16/1992,MasterCard,5185138291174765,10/2012
167-80-3934,male,David,L,Dixon,4685 Collins Street,Altoona,PA,16601,1/12/1960,Visa,4716222734039958,10/2013
209-50-5759,male,Louie,J,Johnson,25 Jody Road,Philadelphia,PA,19103,2/26/1934,MasterCard,5583214586219298,9/2015
001-52-4671,female,Tammy,M,Bunn,4054 Grasselli Street,Spofford,NH,03462,5/27/1982,Visa,4539099330653738,6/2011
488-21-0718,male,Steven,M,Cahoon,1943 Oak Lane,Ludlow,MO,64656,3/22/1961,Visa,4556683903385303,7/2011
407-13-9449,female,Zelda,D,Sobers,3843 May Street,Danville,KY,40422,7/12/1991,Visa,4716822707124073,11/2015
756-01-9559,male,Gregory,P,Jimenez,1864 Burton Avenue,Memphis,TN,38138,5/5/1966,Visa,4539177326211487,6/2013
680-68-5450,male,Juan,D,Baca,3448 Martha Ellen Drive,Reno,NV,89509,4/15/1972,Visa,4716465123512669,5/2012
611-33-8295,female,Irene,C,Guerrero,1796 Elk Street,Anaheim,CA,92801,9/18/1947,Visa,4716750039757601,1/2014
217-38-8892,male,George,N,Stewart,4658 Cost Avenue,Lanham,MD,20706,1/4/1943,MasterCard,5325873911291299,8/2014
465-71-3533,male,Felipe,L,Hughes,1763 Chapel Street,Houston,TX,77036,10/4/1976,MasterCard,5367197350007118,8/2013
401-11-1000,female,Rosemary,J,Mendoza,1655 Crosswind Drive,Louisville,KY,40203,1/31/1926,MasterCard,5458584040806530,7/2012
604-80-9597,female,Diane,J,Vaughn,1250 Parkview Drive,Anaheim,CA,92804,4/21/1981,MasterCard,5534534126784935,11/2013
674-09-7464,male,Sidney,M,Northern,4314 Locust Street,Albany,GA,31701,7/29/1986,MasterCard,5434347049828015,10/2015
262-15-0435,male,Anthony,C,Cannon,1897 Badger Pond Lane,Tampa,FL,33634,11/11/1984,Visa,4539515385330823,8/2011
565-60-8078,male,Lawrence,K,Richards,352 Thompson Street,Baldwin Park,CA,91706,2/22/1933,Visa,4929454964816689,7/2013
770-18-1221,male,Bernard,A,Hansard,4217 Kenwood Place,Pompano Beach,FL,33062,8/21/1960,MasterCard,5267438737126358,10/2011
252-59-9602,male,Louis,M,Taylor,1756 Pine Garden Lane,Alpharetta,GA,30201,11/23/1948,Visa,4929715393588556,7/2011
550-65-6643,female,Ashleigh,B,Marconi,302 Ford Street,San Jose,CA,95131,6/23/1926,MasterCard,5242389720556855,2/2011
246-27-3437,male,William,A,Jaramillo,4061 Bryan Street,Asheboro,NC,27203,8/22/1936,MasterCard,5481453074559343,7/2013
142-02-9073,male,Matthew,C,Standard,4015 Lincoln Street,Laurel Springs,NJ,08021,7/6/1955,Visa,4716123134680567,11/2012
462-30-4857,female,Susan,O,Young,4748 Whispering Pines Circle,Rowlett,TX,75088,6/24/1970,Visa,4556740918397887,6/2015
514-68-7030,male,Johnnie,M,Aguilar,3319 Ridenour Street,Paradise,KS,67658,1/18/1941,MasterCard,5123691753447785,3/2012
502-38-3077,male,Jason,V,Wechsler,2504 Catherine Drive,Rolette,ND,58366,11/29/1961,MasterCard,5136142920650690,9/2011
323-86-7280,male,Russell,C,Rush,1421 Point Street,Oak Brook,IL,60523,2/10/1969,MasterCard,5434342408165034,6/2013
213-90-7040,female,Melinda,R,Rollins,901 Blue Spruce Lane,Hanover,MD,21076,11/21/1962,Visa,4916010695254916,10/2014
135-80-1925,male,Julio,E,Church,4222 Northwest Boulevard,Branchburg,NJ,08817,7/25/1953,MasterCard,5387563068827095,1/2014
300-36-7339,female,Roma,K,Mollett,409 Rainbow Drive,Northfield,OH,44067,4/21/1969,MasterCard,5243881023987307,7/2015
358-44-5252,male,Greg,A,Dodd,1640 Millbrook Road,Naperville,IL,60540,9/16/1938,MasterCard,5178897493036440,3/2012
657-12-8696,female,Theresa,J,Haney,4495 Emily Drive,Elloree,SC,29047,7/8/1950,Visa,4532988242122989,6/2011
619-54-8386,female,Ann,D,Palmer,1456 Kerry Way,Bellflower,CA,90706,4/23/1975,Visa,4716470796677906,6/2014
474-44-7373,male,Craig,K,Kates,4048 Oral Lake Road,Golden Valley,MN,55427,1/9/1973,MasterCard,5319856252597133,9/2012
562-95-7384,male,Kenneth,A,Cunningham,2182 Center Avenue,Fresno,CA,93710,9/24/1937,Visa,4716382182230580,5/2013
039-48-6144,female,Sharon,J,Mason,74 Bond Street,Warwick,RI,02887,7/22/1940,Visa,4929368225432443,4/2012
428-02-3088,male,Edward,J,Johnson,1102 Lena Lane,Jackson,MS,39201,6/21/1938,MasterCard,5404419165253116,9/2012
444-38-1888,male,David,A,Weigel,377 Bridge Street,Tulsa,OK,74120,1/24/1966,Visa,4929784202099312,1/2015
081-60-1286,male,Quinton,D,Brummett,4453 Caldwell Road,Brighton,NY,14623,11/14/1928,MasterCard,5573092221203691,6/2015
289-44-0672,male,David,R,Pineda,2223 Rainbow Drive,Akron,OH,44308,3/24/1959,MasterCard,5183213033728046,11/2014
374-64-6847,female,Barbara,J,Taylor,4752 Mount Street,Saginaw,MI,48607,1/10/1976,Visa,4539870075095180,9/2011
140-18-1307,female,Gloria,W,Vinson,714 Hudson Street,Haledon,NJ,07508,10/24/1984,MasterCard,5487342551622431,6/2015
378-19-6182,female,June,G,Letson,2852 Veltri Drive,Green Bay,MI,54303,8/17/1933,MasterCard,5581996619798718,9/2015
578-22-1800,male,Garrett,T,Suggs,4909 Massachusetts Avenue,Washington,DC,20200,6/7/1951,Visa,4485656565483562,3/2011
460-82-3803,female,Erin,V,Johnson,3125 Florence Street,Greenville,TX,75401,2/1/1941,Visa,4716491150833182,8/2012
566-54-2927,female,Rosa,P,Ashcraft,1639 Meadowbrook Mall Road,Los Angeles,CA,90067,6/24/1951,Visa,4532017890954285,1/2015
585-30-2447,female,Lisa,I,Bissell,3204 Cooks Mine Road,Dexter,NM,88230,3/23/1945,MasterCard,5309846748751610,7/2014
004-44-3969,female,Tina,E,Davis,4251 Upton Avenue,Bangor,ME,04401,12/7/1970,MasterCard,5497118503551854,11/2015
219-45-9932,female,Donna,L,Woodcock,2070 Blue Spruce Lane,Baltimore,MD,21223,9/6/1959,Visa,4532384762484001,10/2012
572-11-1933,male,Marvin,M,Stafford,4437 Maple Street,Anaheim,CA,92801,8/12/1960,MasterCard,5228426017577497,9/2015
610-12-4284,male,Wally,J,Dechant,3526 Harrison Street,San Francisco,CA,94103,8/31/1926,MasterCard,5252494582423256,8/2013
238-05-1386,male,Gilbert,V,Vaughan,2749 Patton Lane,Charlotte,NC,28202,7/14/1939,MasterCard,5559336215954506,6/2015
204-34-4096,male,James,K,Roberts,4500 Tree Top Lane,King Of Prussia,PA,19406,3/7/1990,Visa,4916307717116515,3/2014
574-70-3114,female,Regina,K,Dean,2646 Kidd Avenue,Adak,AK,98791,6/6/1949,Visa,4716686814016450,10/2011
327-88-1009,female,Robyn,R,Sievers,597 Carter Street,Simpson,IL,62985,8/10/1928,Visa,4539327092377489,9/2013
075-58-2180,male,Scott,C,Garcia,2720 Marshville Road,Goshen,NY,10924,8/1/1967,Visa,4539848927480610,6/2015
395-54-3903,female,Jennifer,J,Kurtz,4029 Fairfield Road,Racine,WI,53403,6/22/1928,Visa,4485183023504368,12/2014
390-96-7021,male,Chang,J,Simmons,4514 Highland Drive,Neenah,WI,54956,8/31/1976,Visa,4716858926897222,9/2014
321-98-9316,female,Katina,D,Pena,2978 Victoria Street,Round Lake,IL,60073,12/15/1968,Visa,4556222956633531,6/2015
684-09-0541,male,Frank,A,Esser,1871 Diamond Street,Ellenboro,NC,28040,7/15/1937,Visa,4539886583834001,7/2011
429-01-9544,male,Herbert,S,Harlow,612 Arlington Avenue,Warren,AR,71671,2/22/1950,Visa,4929993227941917,4/2014
696-01-2413,male,Raymond,R,Crowe,1807 Brooklyn Street,Roanoke,VA,24018,12/7/1967,Visa,4532600444121905,2/2012
685-09-0611,male,Albert,L,Kowalski,2220 Kelly Street,Charlotte,NC,28202,10/14/1969,Visa,4556773574478345,1/2014
771-20-3431,male,David,V,Fasching,4353 Pointe Lane,Pompano Beach,FL,33062,2/27/1950,MasterCard,5531632479848621,11/2012
381-42-4676,male,Glenn,M,Humphrey,1404 John Avenue,Grand Rapids,MI,49503,1/19/1930,Visa,4485191555124257,12/2013
243-66-7081,female,Suzanne,L,Oldham,1492 Edwards Street,Rocky Mount,NC,27801,1/29/1930,Visa,4485169384504519,1/2014
591-46-7616,male,Robert,B,Grist,372 Powder House Road,West Palm Beach,FL,33410,10/25/1958,MasterCard,5594695863411276,8/2015
237-24-3562,female,Dorothy,P,Weber,877 Fort Street,Buxton,NC,27959,2/5/1985,MasterCard,5188687788846647,2/2012
561-69-9313,male,Rick,T,Walker,2657 Gateway Avenue,Irvine,CA,92614,2/10/1954,MasterCard,5397509310742861,12/2012
492-52-0071,male,Jason,H,Gilbert,1594 Court Street,Chesterfield,MO,63005,11/12/1984,Visa,4539261005634068,6/2015
530-39-4841,male,Gerald,D,Martinez,2403 Sunrise Road,Indian Springs,NV,89018,4/25/1946,Visa,4556761891525302,2/2013
770-40-3499,male,Robert,S,Sturdivant,1109 Powder House Road,West Palm Beach,FL,33417,6/6/1936,Visa,4485888473135832,6/2013
611-96-8089,female,Doris,J,Rea,3359 Hillcrest Lane,El Toro,CA,92630,8/19/1977,Visa,4485865485567640,7/2013
556-74-6451,male,John,S,Arends,463 Southside Lane,Bell,CA,90201,1/20/1974,Visa,4716551320432684,5/2011
212-26-6752,male,James,S,Hart,275 Bluff Street,Suitland,MD,20746,11/5/1978,Visa,4485369493268663,12/2015
305-60-0298,male,Erick,N,Lambert,3811 Davisson Street,Indianapolis,IN,46225,9/16/1947,Visa,4556705998536811,12/2015
274-03-0574,female,Patricia,J,Xiong,2590 Goldie Lane,Hamilton,OH,45011,10/7/1982,MasterCard,5219608051489850,11/2014
650-18-7745,female,Gloria,S,Stapler,3268 Clover Drive,Colorado Springs,CO,80903,11/28/1947,Visa,4539570542726140,4/2013
260-70-6668,female,Pamela,A,Freeman,2321 Flint Street,Atlanta,GA,30328,10/12/1959,Visa,4916567795860181,11/2011
638-02-5981,female,Ursula,S,Crotts,2013 Burwell Heights Road,Beaumont,TX,77701,5/12/1928,Visa,4532129542158866,4/2012
062-30-1059,female,Mary,L,Poe,2526 Lady Bug Drive,New York,NY,10011,9/15/1933,MasterCard,5451116641618464,2/2012
672-26-6171,male,Gary,R,Williams,4306 College Street,Duluth,GA,30097,12/16/1948,MasterCard,5414536647034695,12/2015
185-28-1700,male,Timmy,A,Wilson,453 Glen Falls Road,Willow Grove,PA,19090,11/3/1939,Visa,4532213827358696,10/2013
682-03-8952,female,Clara,J,Gonzales,859 Havanna Street,Lansing,NC,28643,9/6/1957,MasterCard,5393538664307991,2/2013
767-50-9481,male,Fred,D,Shearer,2948 Barnes Street,Orlando,FL,32810,5/8/1954,MasterCard,5157964219248215,1/2015
400-29-1280,male,Eugene,D,Henderson,3169 Zappia Drive,Lexington,KY,40509,3/1/1979,MasterCard,5410492522978420,12/2012
571-54-8739,male,Kenneth,D,Walker,3707 Hide A Way Road,Santa Clara,CA,95054,10/13/1963,MasterCard,5290896687039338,2/2015
397-78-8612,female,Renee,S,Simon,169 Fairfield Road,Racine,WI,53403,8/29/1977,MasterCard,5208164332571978,2/2014
321-86-8403,female,Melba,T,Johnson,999 Braxton Street,Cortland,IL,60112,12/9/1947,MasterCard,5454516267991797,4/2015
127-82-2770,female,Kathleen,S,Williams,4017 Angus Road,New York,NY,10021,7/12/1940,Visa,4929278376909208,5/2014
417-06-6325,male,Zachary,V,Santana,2888 Franklin Street,Opelika,AL,36801,3/27/1942,MasterCard,5108776713148364,4/2012
627-24-2478,male,Frank,W,Powell,4889 Brooke Street,Houston,TX,77002,10/13/1969,MasterCard,5263002713933106,7/2012
383-80-2161,male,Matthew,L,Abney,1926 Summit Park Avenue,Southfield,MI,48075,6/9/1927,Visa,4532028403933583,6/2013
543-50-4154,female,Helen,S,Robinson,200 Godfrey Street,Aloha,OR,97007,12/28/1963,MasterCard,5196849876842025,2/2014
602-38-3754,male,Sean,M,Riley,3100 Wilson Street,San Diego,CA,92103,5/17/1978,Visa,4916227890506771,6/2014
083-52-0930,male,Keith,B,Walton,4356 Jarvis Street,Buffalo,NY,14202,5/28/1972,Visa,4916026667703268,5/2013
592-08-9015,female,Barbara,H,Milbourn,1010 Alpha Avenue,Jacksonville,FL,32258,8/12/1959,MasterCard,5147003905127392,7/2012
369-92-4506,male,Charles,P,Patton,3529 Mount Street,Saginaw,MI,48607,9/30/1958,Visa,4916396775018820,8/2015
427-03-0552,female,Eva,J,Middleton,1406 Rafe Lane,Greenville,MS,38701,9/16/1957,Visa,4916717246202448,9/2013
009-78-2694,female,Peggy,J,Stidham,3720 Duff Avenue,Castleton,VT,05735,4/11/1943,MasterCard,5437711237928068,6/2011
254-55-9228,male,Travis,T,Feaster,1741 Holly Street,Augusta,GA,30907,11/25/1973,Visa,4716900172200253,11/2012
553-03-9189,male,Gerald,S,Saunders,2131 Parkview Drive,Anaheim,CA,92801,6/27/1982,Visa,4532324433752170,4/2012
482-04-4121,female,Stacey,W,Feathers,805 Bailey Drive,Waterloo,IA,50703,6/11/1935,Visa,4916766690371639,1/2012
762-01-5005,male,Keith,E,Berry,2135 Wilkinson Street,Nashville,TN,37214,9/7/1955,MasterCard,5254438474432964,12/2012
344-04-8199,male,Gerard,R,Bedwell,4928 Garfield Road,Peoria,IL,61602,9/19/1967,MasterCard,5368599420473916,10/2012
250-12-4937,female,Betty,M,Wiley,266 Pooh Bear Lane,Greenville,SC,29607,8/11/1933,Visa,4556085264161630,3/2013
119-28-2131,female,Darlene,R,Rees,304 Elm Drive,Elmsford,NY,10523,6/11/1955,Visa,4485390923835384,6/2013
007-60-5961,female,Thelma,P,Veasey,2794 Bloomfield Way,Bryants Pond,ME,04219,1/10/1971,Visa,4716977342419385,12/2015
362-64-2863,male,Long,P,Simpson,2451 Juniper Drive,Pompeii,MI,48874,2/28/1943,MasterCard,5317956542190897,1/2011
501-21-9490,male,Gary,T,Gonzalez,2007 Hidden Meadow Drive,Upham,ND,58789,6/22/1953,MasterCard,5234377836163765,1/2014
566-08-9834,female,Helen,M,Lindell,4592 Ford Street,San Jose,CA,95129,11/4/1955,Visa,4539861823860546,9/2015
198-58-5867,male,George,L,Munoz,4778 Simons Hollow Road,Plains,PA,18705,6/17/1932,MasterCard,5466450231940647,6/2013
328-66-6861,male,Thomas,P,Martinez,1569 Thomas Street,Lombard,IL,60148,10/31/1992,Visa,4929663428686104,5/2012
139-56-0056,male,James,J,Johnson,2181 Jadewood Farms,Newark,NJ,07102,10/14/1927,Visa,4556085559904538,3/2012
299-58-5239,female,Edna,A,Shorter,2486 James Martin Circle,Worthington,OH,43085,9/6/1986,MasterCard,5339010264803537,2/2015
684-09-6266,female,Shirley,B,Wilcox,4832 Concord Street,Lawndale,NC,28090,6/30/1933,MasterCard,5552831964531502,8/2014
389-12-5685,female,Mary,A,Fragoso,981 Lynch Street,Fond Du Lac,WI,54935,5/3/1941,MasterCard,5323087952181937,1/2013
401-64-9701,female,Shirley,J,Laury,40 Cerullo Road,Louisville,KY,40202,9/10/1961,MasterCard,5188847800836261,6/2014
232-14-8284,female,Hazel,J,Dowdell,552 Hall Valley Drive,Hillsboro,WV,24954,4/26/1944,Visa,4556162385454994,9/2012
766-12-9895,female,Norene,V,Fitz,2902 Cherry Tree Drive,Ponte Vedra Beach,FL,32082,6/11/1950,MasterCard,5248856517821746,6/2015
520-94-5525,male,Brandon,T,Avery,2438 Thorn Street,Clark,WY,82414,7/28/1986,MasterCard,5430356430201413,1/2012
189-12-8456,male,Jon,J,Floyd,4282 Collins Street,State College,PA,16801,1/10/1957,Visa,4485709996256907,7/2012
278-28-7207,female,Linda,A,Whittington,1443 Briarhill Lane,Stone Creek,OH,43840,4/30/1941,Visa,4916374460720026,6/2014
757-01-0666,male,Donald,J,Gorsuch,1264 Green Street,Nashville,TN,37209,9/1/1976,MasterCard,5391101006576708,2/2015
337-52-8867,female,Janine,G,Mulvey,4561 Ross Street,Bellmont,IL,62863,8/6/1985,MasterCard,5295729613742268,7/2013
